,DinoJumpVelocity,DinoJumping,DinoJumpspotX,DinoMidair,DinoMinJumpHeight,DinoReachedMinHeight,DinoSpeedDrop,DinoSpritePosX,DinoSpritePosY,DinoStatus,DinoXPos,DinoYPos,ObstacleDimHeight_0,ObstacleDimHeight_1,ObstacleDimHeight_2,ObstacleDimWidth_0,ObstacleDimWidth_1,ObstacleDimWidth_2,ObstacleGapCoefficient_0,ObstacleGapCoefficient_1,ObstacleGapCoefficient_2,ObstacleGap_0,ObstacleGap_1,ObstacleGap_2,ObstacleSpritePosX_0,ObstacleSpritePosX_1,ObstacleSpritePosX_2,ObstacleSpritePosY_0,ObstacleSpritePosY_1,ObstacleSpritePosY_2,ObstacleTypeConfigHeight_0,ObstacleTypeConfigHeight_1,ObstacleTypeConfigHeight_2,ObstacleTypeConfigMinGap_0,ObstacleTypeConfigMinGap_1,ObstacleTypeConfigMinGap_2,ObstacleTypeConfigMinSpeed_0,ObstacleTypeConfigMinSpeed_1,ObstacleTypeConfigMinSpeed_2,ObstacleTypeConfigMultipleSpeed_0,ObstacleTypeConfigMultipleSpeed_1,ObstacleTypeConfigMultipleSpeed_2,ObstacleTypeConfigType_0,ObstacleTypeConfigType_1,ObstacleTypeConfigType_2,ObstacleTypeConfigWidth_0,ObstacleTypeConfigWidth_1,ObstacleTypeConfigWidth_2,ObstacleTypeConfigYPos_0,ObstacleTypeConfigYPos_1,ObstacleTypeConfigYPos_2,ObstacleWidth_0,ObstacleWidth_1,ObstacleWidth_2,ObstacleXPos_0,ObstacleXPos_1,ObstacleXPos_2,ObstacleYPos_0,ObstacleYPos_1,ObstacleYPos_2,RunnerCurrentSpeed,frame_ts,key_pressed,key_event_type
155,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,246.0,,,105.0,,,6.585000000000195,1549808475.495314,,
156,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,234.0,,,105.0,,,6.587000000000196,1549808475.5153012,,
157,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,228.0,,,105.0,,,6.591000000000197,1549808475.5342789,,
158,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,222.0,,,105.0,,,6.593000000000198,1549808475.5525591,,
159,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,216.0,,,105.0,,,6.595000000000199,1549808475.571101,,
160,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,210.0,,,105.0,,,6.597000000000199,1549808475.590392,,
161,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,204.0,,,105.0,,,6.5990000000002,1549808475.610604,,
162,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,192.0,,,105.0,,,6.601000000000201,1549808475.631179,,
163,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,186.0,,,105.0,,,6.603000000000201,1549808475.648704,,
164,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,180.0,,,105.0,,,6.605000000000202,1549808475.667305,,
165,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,174.0,,,105.0,,,6.609000000000203,1549808475.685986,,
166,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,168.0,,,105.0,,,6.611000000000204,1549808475.7045739,,
167,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,162.0,,,105.0,,,6.613000000000205,1549808475.728121,,
168,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,150.0,,,105.0,,,6.615000000000205,1549808475.748138,,
169,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,144.0,,,105.0,,,6.619000000000207,1549808475.767704,,
170,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,138.0,,,105.0,,,6.621000000000207,1549808475.78629,,
171,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,132.0,,,105.0,,,6.623000000000208,1549808475.804905,,
172,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,126.0,625.0,,105.0,90.0,,6.625000000000209,1549808475.823332,38,Down
173,-10.66270000000002,True,0.0,False,63.0,False,False,1678.0,2.0,JUMPING,24.0,93.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,114.0,613.0,,105.0,90.0,,6.627000000000209,1549808475.847031,,
174,-10.061499998685738,True,0.0,False,63.0,False,False,1678.0,2.0,JUMPING,24.0,83.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,108.0,607.0,,105.0,90.0,,6.631000000000211,1549808475.867469,,
175,-9.474699998055419,True,0.0,False,63.0,False,False,1678.0,2.0,JUMPING,24.0,73.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,102.0,601.0,,105.0,90.0,,6.633000000000211,1549808475.887239,,
176,-8.272299999617806,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,55.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,96.0,595.0,,105.0,90.0,,6.635000000000212,1549808475.9073741,,
177,-7.660299999886027,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,47.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,90.0,589.0,,105.0,90.0,,6.637000000000213,1549808475.929246,,
178,-7.012299998444339,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,39.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,78.0,577.0,,105.0,90.0,,6.639000000000213,1549808475.949687,,
179,-6.472300002132377,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,33.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,72.0,571.0,,105.0,90.0,,6.643000000000215,1549808475.970219,,
180,-4.388000000268221,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,22.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,66.0,565.0,,105.0,90.0,,6.645000000000215,1549808475.990697,,
181,-3.7867999989539385,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,18.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,60.0,559.0,,105.0,90.0,,6.647000000000216,1549808476.011915,38,Up
182,-3.1423999997787178,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,14.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,47.0,546.0,,105.0,90.0,,6.649000000000217,1549808476.03301,,
183,-2.5879999985918403,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,11.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,41.0,540.0,,105.0,90.0,,6.653000000000218,1549808476.053653,,
184,-1.385600000154227,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,6.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,35.0,534.0,,105.0,90.0,,6.655000000000219,1549808476.073712,,
185,-0.7808000007644297,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,5.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,29.0,528.0,,105.0,90.0,,6.657000000000219,1549808476.095711,,
186,-0.14720000000670563,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,4.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,17.0,516.0,,105.0,90.0,,6.65900000000022,1549808476.116266,,
187,0.40720000118017174,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,4.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,11.0,510.0,,105.0,90.0,,6.663000000000221,1549808476.1370869,,
188,1.6132000018842514,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,5.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,5.0,504.0,,105.0,90.0,,6.665000000000222,1549808476.157867,,
189,2.210800000932067,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,7.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,-7.0,492.0,,105.0,90.0,,6.667000000000223,1549808476.179739,,
190,2.8120000022463496,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,9.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,-13.0,486.0,,105.0,90.0,,6.669000000000223,1549808476.200547,,
191,3.420399999711662,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,12.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,-19.0,480.0,,105.0,90.0,,6.673000000000225,1549808476.220573,,
192,4.611999999731778,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,19.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,-25.0,474.0,,105.0,90.0,,6.675000000000225,1549808476.24128,,
193,5.216799999121576,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,24.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,437.0,295.0,,446.0,652.0,,2.0,2.0,,35.0,50.0,,120.0,120.0,,0.0,0.0,,4.0,7.0,,CACTUS_SMALL,CACTUS_LARGE,Empty,17.0,25.0,,105.0,90.0,,34.0,25.0,,-31.0,468.0,,105.0,90.0,,6.677000000000226,1549808476.262626,,
194,5.86840000282973,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,30.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,455.0,,,90.0,,,6.679000000000227,1549808476.2831302,,
195,6.415599999483674,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,35.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,449.0,,,90.0,,,6.683000000000228,1549808476.30294,,
196,7.013200002722441,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,41.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,443.0,,,90.0,,,6.685000000000229,1549808476.321825,,
197,8.215600001160054,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,55.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,437.0,,,90.0,,,6.687000000000229,1549808476.3407629,,
198,8.834800001233814,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,63.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,431.0,,,90.0,,,6.68900000000023,1549808476.360702,,
199,9.414400001522152,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,71.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,425.0,,,90.0,,,6.691000000000231,1549808476.3800929,,
200,10.051600000355391,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,81.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,412.0,,,90.0,,,6.693000000000231,1549808476.399405,,
201,10.620400002226232,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,90.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,406.0,,,90.0,,,6.697000000000233,1549808476.4185832,,
202,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,400.0,,,90.0,,,6.699000000000233,1549808476.438516,,
203,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,394.0,,,90.0,,,6.701000000000234,1549808476.457846,,
204,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,388.0,,,90.0,,,6.703000000000235,1549808476.4790342,,
205,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,376.0,,,90.0,,,6.705000000000235,1549808476.4981492,,
206,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,370.0,,,90.0,,,6.707000000000236,1549808476.5168462,,
207,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,364.0,,,90.0,,,6.711000000000237,1549808476.5363588,,
208,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,358.0,,,90.0,,,6.713000000000238,1549808476.560272,,
209,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,352.0,,,90.0,,,6.715000000000239,1549808476.579378,,
210,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,340.0,,,90.0,,,6.7170000000002394,1549808476.598709,,
211,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,334.0,,,90.0,,,6.721000000000241,1549808476.61784,,
212,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,328.0,,,90.0,,,6.7230000000002414,1549808476.636343,,
213,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,322.0,,,90.0,,,6.725000000000242,1549808476.654689,,
214,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,316.0,,,90.0,,,6.727000000000243,1549808476.673773,,
215,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,310.0,,,90.0,,,6.7290000000002435,1549808476.694195,,
216,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,298.0,,,90.0,,,6.731000000000244,1549808476.715565,,
217,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,292.0,,,90.0,,,6.7350000000002455,1549808476.737987,,
218,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,286.0,,,90.0,,,6.737000000000246,1549808476.7573109,,
219,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,295.0,,,652.0,,,2.0,,,50.0,,,120.0,,,0.0,,,7.0,,,CACTUS_LARGE,Empty,Empty,25.0,,,90.0,,,25.0,,,280.0,,,90.0,,,6.739000000000247,1549808476.777736,,
220,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,295.0,240.0,,652.0,652.0,,2.0,2.0,,50.0,50.0,,120.0,120.0,,0.0,0.0,,7.0,7.0,,CACTUS_LARGE,CACTUS_LARGE,Empty,25.0,25.0,,90.0,90.0,,25.0,25.0,,274.0,625.0,,90.0,90.0,,6.7410000000002475,1549808476.79689,,
221,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,150.0,,600.0,600.0,,0.6,0.6,,295.0,240.0,,652.0,652.0,,2.0,2.0,,50.0,50.0,,120.0,120.0,,0.0,0.0,,7.0,7.0,,CACTUS_LARGE,CACTUS_LARGE,Empty,25.0,25.0,,90.0,90.0,,25.0,25.0,,262.0,613.0,,90.0,90.0,,6.743000000000248,1549808476.8162718,,
